schema_version,scenario_id,topology_hash,policy_id,merge_rule,gamma_schedule,seed,node,round,acc,loss,delta_norm,payload_bytes,train_time_ms,n_samples,peers,merge_weights,staleness_max
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,18,1,0.27710843086242676,2.2262444496154785,0.16759490966796875,244784,49.99280004994944,166,21;26,0.8471602584169025;0.07024119817327301;0.08259854340982464,1
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,19,1,0.4029850661754608,2.22058367729187,0.09123170375823975,244784,21.212499996181577,67,4;10,0.6274922534831451;0.2057513672269764;0.16675637928987855,1
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,20,1,0.5561224222183228,1.518712043762207,0.661491334438324,244784,59.965900029055774,196,6;21,0.8731888489656939;0.06671993499132986;0.06009121604297622,1
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,21,1,0.4382716119289398,2.002765417098999,0.3144969642162323,244784,49.23970001982525,162,2;25,0.8006824216186673;0.09853532647578295;0.10078225190554986,1
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,22,1,0.24727272987365723,1.7676112651824951,0.49560847878456116,244784,82.46440003858879,275,0;15,0.9307785971914118;0.028555393026009904;0.040666009782578415,1
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,23,1,0.3531157374382019,1.927917242050171,0.5149441361427307,244784,104.65709998970851,337,2;13,0.9153476591143646;0.05112225936078108;0.03353008152485437,1
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,24,1,0.31010451912879944,1.758388876914978,0.5433275699615479,244784,83.772299985867,287,4;9,0.9109149231612169;0.055430175976809166;0.03365490086197392,1
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,25,1,0.5019304752349854,1.6354860067367554,0.4837271273136139,244784,78.18560005398467,259,1;21,0.9163269139456267;0.038549385587465984;0.04512370046690749,1
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,26,1,0.2916666567325592,2.189439535140991,0.18779230117797852,244784,50.28710002079606,168,3;28,0.8236079961357784;0.05150267871404131;0.12488932515018024,1
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,27,1,0.3384615480899811,2.101992607116699,0.2789723873138428,244784,58.2064000191167,195,7;10,0.8538470512969158;0.07592315466369802;0.07022979403938623,1
